"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"118","https://www.nytimes.com/aponline/2019/04/03/world/asia/ap-as-thailand-politics.html","Thailand's ruling military junta has filed a complaint accusing the leader of a popular new political party of sedition and aiding criminals, a move he described as politically motivated.","Thailand's ruling military junta has filed a complaint accusing the leader of a popular new political party of sedition and aiding criminals, a move he described as politically motivated.","AP","2019-04-03T07:21:45+0000","article","None","World","Asia Pacific","News","5ca45f6349f0eacbf1f80704",836,0,"nyt://article/bd360d76-da33-5d50-bf23-824b0a312842",NA,"Thai Junta Files Sedition Complaint Against New Party Leader",NA,NA,"Thai Junta Files Sedition Complaint Against New Party Leader",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"119","https://www.nytimes.com/aponline/2019/04/01/world/europe/ap-eu-ukraine-zelenskiy-profile.html","Volodymyr Zelenskiy has no political experience, but that's no problem for the people of Ukraine who have already seen him performing the role of president.","Volodymyr Zelenskiy has no political experience, but that's no problem for the people of Ukraine who have already seen him performing the role of president.","AP","2019-04-01T12:48:49+0000","article","None","World","Europe","News","5ca2090b49f0eacbf1f7b1b2",999,0,"nyt://article/a7f92c86-a360-575b-b37b-9602bd08ef52",NA,"Ukrainian Comedian a Step Closer to Taking Office for Real",NA,NA,"Ukrainian Comedian a Step Closer to Taking Office for Real",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"120","https://www.nytimes.com/reuters/2019/04/01/world/europe/01reuters-ukraine-election.html","A comedian with no political experience took a commanding lead in the first round of Ukraine's presidential election, offering a fresh face to voters fed up with corruption in a country on the front line of the West's standoff with Russia. ","A comedian with no political experience took a commanding lead in the first round of Ukraine's presidential election, offering a fresh face to voters fed up with corruption in a country on the front line of the West's standoff with Russia. ","Reuters","2019-04-01T06:37:01+0000","article","None","World","Europe","News","5ca1b1e849f0eacbf1f7b0f5",838,0,"nyt://article/cd93a4b9-1bfd-55a0-9c54-05ce374b309c",NA,"Comedian Takes Commanding Lead in Ukraine Presidential Vote",NA,NA,"Comedian Takes Commanding Lead in Ukraine Presidential Vote",NA,NA,NA,"By REUTERS","REUTERS"
"121","https://www.nytimes.com/aponline/2019/04/01/world/americas/ap-lt-venezuela-the-latest.html","The Latest on Venezuela's Crisis (all times local):","The Latest on Venezuela's Crisis (all times local):","AP","2019-04-01T21:18:47+0000","article","None","World","Americas","News","5ca2809149f0eacbf1f7fe8c",353,0,"nyt://article/5d06b8ed-6dd0-5df9-845e-77253abec25b",NA,"The Latest: Venezuela Judge Seeks to Strip Guaido's Immunity",NA,NA,"The Latest: Venezuela Judge Seeks to Strip Guaido's Immunity",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"122","https://www.nytimes.com/2019/04/03/world/europe/jeremy-corbyn-soldiers.html","The military said the behavior of troops shown shooting paint rounds at the Labour leader’s portrait was “unacceptable.”","The military said the behavior of troops shown shooting paint rounds at the Labour leader’s portrait was “unacceptable.”","The New York Times","2019-04-03T10:55:36+0000","article","Foreign","World","Europe","News","5ca4918249f0eacbf1f8081c",777,0,"nyt://article/029434c6-516b-5b73-bc5a-1219872c2ea4",NA,"British Army Investigates Video of Soldiers Firing at Image of Jeremy Corbyn",NA,NA,"",NA,NA,NA,"By PALKO KARASZ",NA
"123","https://www.nytimes.com/reuters/2019/04/02/world/asia/02reuters-thailand-election-armychief.html","Thailand's army chief on Tuesday warned against protests after a disputed election, invoking the revered monarchy and castigating people he said ""distort"" democracy.","Thailand's army chief on Tuesday warned against protests after a disputed election, invoking the revered monarchy and castigating people he said ""distort"" democracy.","Reuters","2019-04-02T13:01:43+0000","article","None","World","Asia Pacific","News","5ca35d9249f0eacbf1f80209",527,0,"nyt://article/42e250aa-dc84-5f8a-a6d5-0fd63622e912",NA,"Thai Army Chief Warns Against Protests After Disputed Election",NA,NA,"Thai Army Chief Warns Against Protests After Disputed Election",NA,NA,NA,"By REUTERS","REUTERS"
"124","https://www.nytimes.com/reuters/2019/04/03/world/asia/03reuters-thailand-election.html","Thai police summoned a prominent anti-junta politician on Wednesday to answer a sedition complaint, a police document showed, a charge rising star Thanathorn Juangroongruangkit called politically motivated after a disputed election.","Thai police summoned a prominent anti-junta politician on Wednesday to answer a sedition complaint, a police document showed, a charge rising star Thanathorn Juangroongruangkit called politically motivated after a disputed election.","Reuters","2019-04-03T06:49:09+0000","article","None","World","Asia Pacific","News","5ca457bf49f0eacbf1f806e3",389,0,"nyt://article/a209f605-88ca-5410-bb6b-7c2783eef70a",NA,"Thai Police Summon Anti-Junta Politician on Sedition Charge After Disputed Election",NA,NA,"Thai Police Summon Anti-Junta Politician on Sedition Charge After Disputed Election",NA,NA,NA,"By REUTERS","REUTERS"
"125","https://www.nytimes.com/reuters/2019/04/01/world/europe/01reuters-ukraine-election-zelenskiy-oligarch.html","Comedian Volodymyr Zelenskiy is leading the race to become Ukraine's next president thanks to an insurgent campaign that rails against corrupt politicians influenced by rich oligarchs.","Comedian Volodymyr Zelenskiy is leading the race to become Ukraine's next president thanks to an insurgent campaign that rails against corrupt politicians influenced by rich oligarchs.","Reuters","2019-04-01T18:19:03+0000","article","None","World","Europe","News","5ca2567149f0eacbf1f7fdd7",994,0,"nyt://article/31ba6c85-0b2b-5cc6-978e-3700e189c54f",NA,"Comedian Faces Scrutiny Over Oligarch Ties in Ukraine Presidential Race",NA,NA,"Comedian Faces Scrutiny Over Oligarch Ties in Ukraine Presidential Race",NA,NA,NA,"By REUTERS","REUTERS"
"126","https://www.nytimes.com/aponline/2019/04/01/us/politics/ap-us-fact-check-week.html","President Donald Trump is taking his interpretation of special counsel Robert Mueller's Russia investigation well beyond the facts.","President Donald Trump is taking his interpretation of special counsel Robert Mueller's Russia investigation well beyond the facts.","AP","2019-04-01T04:30:47+0000","article","None","U.S.","Politics","News","5ca1945249f0eacbf1f7b0cb",3309,0,"nyt://article/55980e95-d186-52ef-a9fe-fa855aa73987",NA,"AP FACT CHECK: Trump's Exaggerations About the Russia Probe",NA,NA,"AP FACT CHECK: Trump's Exaggerations About the Russia Probe",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"127","https://www.nytimes.com/reuters/2019/04/02/world/asia/02reuters-australia-extremism.html","Australia's conservative government on Tuesday said it would boost spending to counter the threat of violent extremism by A$381 million (206.8 million pounds) over the next four years, following mass shootings at two mosques in New Zealand last mo...","Australia's conservative government on Tuesday said it would boost spending to counter the threat of violent extremism by A$381 million (206.8 million pounds) over the next four years, following mass shootings at two mosques in New Zealand last month.","Reuters","2019-04-02T08:52:04+0000","article","None","World","Asia Pacific","News","5ca3230f49f0eacbf1f800cd",213,0,"nyt://article/88336e18-8f6d-53ea-bb65-489798a59650",NA,"Australia to Spend $270 Million on Countering Extremism",NA,NA,"Australia to Spend $270 Million on Countering Extremism",NA,NA,NA,"By REUTERS","REUTERS"
"128","https://www.nytimes.com/reuters/2019/04/03/world/americas/03reuters-brazil-politics-pensions.html","Brazilian Economy Minister Paulo Guedes on Wednesday put up a vigorous defence of the government's proposed pension reform, insisting it is critical to fixing the country's ""doomed"" social security system but opening the door to some concessions.","Brazilian Economy Minister Paulo Guedes on Wednesday put up a vigorous defence of the government's proposed pension reform, insisting it is critical to fixing the country's ""doomed"" social security system but opening the door to some concessions.","Reuters","2019-04-03T19:19:25+0000","article","None","World","Americas","News","5ca5079749f0eacbf1f80ac7",447,0,"nyt://article/cb671237-08be-5d81-bfd1-18750e0d84fe",NA,"Brazil Economy Minister Defends Pension Reform in Heated Hearing",NA,NA,"Brazil Economy Minister Defends Pension Reform in Heated Hearing",NA,NA,NA,"By REUTERS","REUTERS"
"129","https://www.nytimes.com/2019/04/01/opinion/egypt-sisi-trump.html","By pushing new constitutional changes, Abdel Fattah el-Sisi aims to become president for life. That seems fine with President Trump.","By pushing new constitutional changes, Abdel Fattah el-Sisi aims to become president for life. That seems fine with President Trump.","The New York Times","2019-04-02T00:04:57+0000","article","Editorial","Opinion",NA,"Editorial","5ca2a78349f0eacbf1f7ff22",761,0,"nyt://article/9a8f4d88-708b-56fd-825d-25084fd1305d",NA,"A New Egyptian Power Play",NA,NA,"A New Egyptian Power Play",NA,NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD"
"130","https://www.nytimes.com/aponline/2019/04/01/world/europe/ap-eu-turkey-local-elections.html","Turkey's opposition looked poised to win control of the country's two biggest cities Monday as it dealt President Recep Tayyip Erdogan's conservative party one of its most serious electoral setbacks in years. The opposition won Ankara, a ruling pa...","Turkey's opposition looked poised to win control of the country's two biggest cities Monday as it dealt President Recep Tayyip Erdogan's conservative party one of its most serious electoral setbacks in years. The opposition won Ankara, a ruling party stronghold for decades, and was leading a tight race for mayor in Istanbul, according to unofficial figures Monday.","AP","2019-04-01T04:42:54+0000","article","None","World","Europe","News","5ca1972849f0eacbf1f7b0cf",848,0,"nyt://article/0e0c90f2-e66f-51a8-bbe8-6a04ae11fa26",NA,"Erdogan Faces Serious Setbacks in Turkish Local Elections",NA,NA,"Erdogan Faces Serious Setbacks in Turkish Local Elections",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"131","https://www.nytimes.com/aponline/2019/04/01/world/europe/ap-eu-ukraine-election-the-latest.html","The Latest on Ukraine's presidential election (all times local):","The Latest on Ukraine's presidential election (all times local):","AP","2019-04-01T13:39:43+0000","article","None","World","Europe","News","5ca214fa49f0eacbf1f7b1c9",251,0,"nyt://article/22384616-13bd-5bd4-9d16-2a0d0fc54a5d",NA,"The Latest: Election Observers Hail Ukraine Vote as Free",NA,NA,"The Latest: Election Observers Hail Ukraine Vote as Free",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"132","https://www.nytimes.com/2019/04/02/us/chicago-election-lightfoot-preckwinkle.html","As Chicagoans go to the polls on Tuesday, one outcome is certain: Chicago will become the largest American city to elect a black woman as its mayor.","As Chicagoans go to the polls on Tuesday, one outcome is certain: Chicago will become the largest American city to elect a black woman as its mayor.","The New York Times","2019-04-02T11:00:05+0000","article","National","U.S.",NA,"News","5ca3410f49f0eacbf1f80191",1361,0,"nyt://article/437d6531-8606-50ca-a70e-5456df33b915",NA,"Chicagoans Reflect on What Having a Black Woman as Mayor Will Mean",NA,NA,"",NA,NA,NA,"By JULIE BOSMAN and MITCH SMITH",NA
"133","https://www.nytimes.com/2019/04/03/world/asia/najib-case-malaysia.html","Mr. Najib’s trial, which began on Wednesday, is part of one of the biggest corruption cases ever to go to court. Some $4.5 billion was diverted from Malaysia’s public coffers.","Mr. Najib’s trial, which began on Wednesday, is part of one of the biggest corruption cases ever to go to court. Some $4.5 billion was diverted from Malaysia’s public coffers.","The New York Times","2019-04-03T04:01:03+0000","article","Foreign","World","Asia Pacific","News","5ca4305a49f0eacbf1f80645",984,0,"nyt://article/73fb9451-a49c-5942-8f9c-ddeceb698450","10","Najib Razak, Malaysian Leader Toppled in 1MDB Scandal, Faces First Graft Trial",NA,NA,"Malaysian Leader Toppled in Scandal Faces His First Corruption Trial",NA,NA,NA,"By SHARON TAN and AUSTIN RAMZY",NA
"134","https://www.nytimes.com/2019/04/02/opinion/joe-biden-2020-presidential-campaign.html","It’s not whether to run, but whether to run against the emerging consensus of his party.","It’s not whether to run, but whether to run against the emerging consensus of his party.","The New York Times","2019-04-02T10:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5ca332ff49f0eacbf1f8014e",1037,0,"nyt://article/79bfc75c-fbf0-5277-a51b-86d838309d1a",NA,"The Real Joe Biden Decision",NA,NA,"The Real Joe Biden Decision",NA,NA,NA,"By ROSS DOUTHAT",NA
"135","https://www.nytimes.com/2019/04/02/world/europe/trump-nato-military-spending.html","Jens Stoltenberg is the European leader who has shown the most deft hand with President Trump. But his credit of the president for spending increases has annoyed fellow European officials.","Jens Stoltenberg is the European leader who has shown the most deft hand with President Trump. But his credit of the president for spending increases has annoyed fellow European officials.","The New York Times","2019-04-02T23:56:08+0000","article","Washington","World","Europe","News","5ca3f6f249f0eacbf1f805b3",1119,0,"nyt://article/a346440a-3dfc-5b32-ac96-bbaa5ae19636","13","With Trump, NATO Chief Tries to Navigate Spending Minefields",NA,NA,"NATO Chief Credits Trump for ‘Having a Real Impact,’ and Allies Bristle",NA,NA,NA,"By JULIAN E. BARNES",NA
"136","https://www.nytimes.com/reuters/2019/04/03/us/03reuters-usa-election-biden.html","Former U.S. Vice President Joe Biden attempted on Wednesday to tamp down a controversy over allegations of unwanted physical contact with women, releasing a video in which he pledged to be &#8220;more mindful"" of respecting ""personal space.""","Former U.S. Vice President Joe Biden attempted on Wednesday to tamp down a controversy over allegations of unwanted physical contact with women, releasing a video in which he pledged to be &#8220;more mindful"" of respecting ""personal space.""","Reuters","2019-04-03T04:10:04+0000","article","None","U.S.",NA,"News","5ca4327649f0eacbf1f80657",766,0,"nyt://article/5bc8b287-8647-570b-ae36-2ea599f138b3",NA,"Biden, Mulling White House Run, Seeks to Stem Fallout From Women's Complaints",NA,NA,"Biden, Mulling White House Run, Seeks to Stem Fallout From Women's Complaints",NA,NA,NA,"By REUTERS","REUTERS"
"137","https://www.nytimes.com/reuters/2019/04/03/world/americas/03reuters-canada-politics.html","Canadian Prime Minister Justin Trudeau's Liberal Party rallied behind him on Wednesday over his expulsion of two former Cabinet ministers who had questioned his leadership, but he is still in a battle to regain dwindling support before a general e...","Canadian Prime Minister Justin Trudeau's Liberal Party rallied behind him on Wednesday over his expulsion of two former Cabinet ministers who had questioned his leadership, but he is still in a battle to regain dwindling support before a general election in October.","Reuters","2019-04-03T20:22:29+0000","article","None","World","Americas","News","5ca5165f49f0eacbf1f80b26",516,0,"nyt://article/5d0cac99-480d-531b-8e1a-9ccfe404b211",NA,"Embattled Trudeau Buoyed by Party, Could Still Face Wrath of Canadian Voters",NA,NA,"Embattled Trudeau Buoyed by Party, Could Still Face Wrath of Canadian Voters",NA,NA,NA,"By REUTERS","REUTERS"
"138","https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-italy-racism.html","Italy is suffering from an ""epidemic"" of racism inside soccer stadiums fuelled by right-wing politics, according to the head of European football's anti-discrimination watchdog FARE.","Italy is suffering from an ""epidemic"" of racism inside soccer stadiums fuelled by right-wing politics, according to the head of European football's anti-discrimination watchdog FARE.","Reuters","2019-04-03T16:22:27+0000","article","None","Sports","Soccer","News","5ca4de1d49f0eacbf1f809dd",550,0,"nyt://article/3d1ec5a3-b107-57f6-ba48-79a82495ab62",NA,"Italy Facing Racism 'Epidemic' Says, FARE Chief",NA,NA,"Italy Facing Racism 'Epidemic' Says, FARE Chief",NA,NA,NA,"By REUTERS","REUTERS"
"139","https://www.nytimes.com/2019/04/03/magazine/behind-the-cover-murdochs-empire-of-influence.html","The Murdoch empire has profited more than any single media company from the wave of right-wing populism spreading across the world. Our cover story this week.","The Murdoch empire has profited more than any single media company from the wave of right-wing populism spreading across the world. Our cover story this week.","The New York Times","2019-04-03T20:30:06+0000","article","Magazine","Magazine",NA,"News","5ca5182a49f0eacbf1f80b2e",66,0,"nyt://article/5463c5da-4e0b-584a-b258-14f498447613",NA,"Behind the Cover: Murdoch’s Empire of Influence","Issue 4.7.2019","Issue 4.7.2019","Behind the Cover: Murdoch’s Empire of Influence",NA,NA,NA,NA,NA
"140","https://www.nytimes.com/reuters/2019/04/02/world/europe/02reuters-britain-eu-duncan-smith.html","British lawmaker Iain Duncan Smith, a former leader of Prime Minister Theresa May's Conservative Party and a staunch Brexit supporter, attacked her new plan to delay Brexit and open talks with the leader of the opposition Labour Party, Jeremy Corb...","British lawmaker Iain Duncan Smith, a former leader of Prime Minister Theresa May's Conservative Party and a staunch Brexit supporter, attacked her new plan to delay Brexit and open talks with the leader of the opposition Labour Party, Jeremy Corbyn.","Reuters","2019-04-02T20:25:26+0000","article","None","World","Europe","News","5ca3c59049f0eacbf1f8049a",76,0,"nyt://article/0882af75-5d5c-5e94-8f1f-763da21ce456",NA,"Senior UK Conservative Says PM May's New Brexit Plan a Disaster",NA,NA,"Senior UK Conservative Says PM May's New Brexit Plan a Disaster",NA,NA,NA,"By REUTERS","REUTERS"
"141","https://www.nytimes.com/reuters/2019/04/03/world/europe/03reuters-britain-eu-hammond-delay.html","Britain will have to agree a long delay to Brexit and prepare for participation in European parliamentary elections in late May, finance minister Philip Hammond was quoted as saying by ITV's political editor. ","Britain will have to agree a long delay to Brexit and prepare for participation in European parliamentary elections in late May, finance minister Philip Hammond was quoted as saying by ITV's political editor. ","Reuters","2019-04-03T22:19:28+0000","article","None","World","Europe","News","5ca531cb49f0eacbf1f80b87",85,0,"nyt://article/7fe8e21b-00ee-50b0-bd31-ffa1a0ce0287",NA,"Britain Faces a Long Delay to Brexit, Hammond Says: ITV",NA,NA,"Britain Faces a Long Delay to Brexit, Hammond Says: ITV",NA,NA,NA,"By REUTERS","REUTERS"
